date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:07	7897/7897	---M--	200	added ('OK')	text/html	etag:%2262f4ad16-1ed9%22	https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/index.html	D:/Documentos/Mis%20lugares%20web/PMDM12/WEB/HTML/INDEX.HTM	(from )
11:26:08	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2010:26:05%20GMT	https://ead.murciaeduca.es/robots.txt		(from )
11:26:08	10627/10627	---M--	200	added ('OK')	text/css	etag:%22614450fc-2983%22	https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/base.css	D:/Documentos/Mis%20lugares%20web/PMDM12/WEB/CSS/BASE.CSS	(from https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/index.html)
11:26:09	21457/21457	---M--	200	added ('OK')	text/css	etag:%225f319534-53d1%22	https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/content.css	D:/Documentos/Mis%20lugares%20web/PMDM12/WEB/CSS/CONTENT.CSS	(from https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/index.html)
11:26:10	5563/5563	---M--	200	added ('OK')	text/css	etag:%225f319536-15bb%22	https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/nav.css	D:/Documentos/Mis%20lugares%20web/PMDM12/WEB/CSS/NAV.CSS	(from https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/index.html)
11:26:11	318/318	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2257698fdc-13e%22	https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/favicon.ico	D:/Documentos/Mis%20lugares%20web/PMDM12/WEB/ICO/FAVICON.ICO	(from https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/index.html)
11:26:11	92596/92596	---M--	200	added ('OK')	application/x-javascript	etag:%2257837d9d-169b4%22	https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/exe_jquery.js	D:/Documentos/Mis%20lugares%20web/PMDM12/WEB/JS/EXE_JQUE.JS	(from https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/index.html)
11:26:12	679/679	---M--	200	added ('OK')	application/x-javascript	etag:%225e409182-2a7%22	https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/common_i18n.js	D:/Documentos/Mis%20lugares%20web/PMDM12/WEB/JS/COMMON_I.JS	(from https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/index.html)
11:26:13	38682/38682	---M--	200	added ('OK')	application/x-javascript	etag:%225ffdd9cb-971a%22	https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/common.js	D:/Documentos/Mis%20lugares%20web/PMDM12/WEB/JS/COMMON.JS	(from https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/index.html)
11:26:13	6381/6381	---M--	200	added ('OK')	text/html	etag:%2262f4ad17-18ed%22	https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/1_geolocalizacin.html	D:/Documentos/Mis%20lugares%20web/PMDM12/WEB/HTML/1_GEOLOC.HTM	(from https://ead.murciaeduca.es/pluginfile.php/1432558/mod_resource/content/1/DAM_PMDM12_Contenidos/index.html)
