date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:39:21	8435/8435	---M--	200	added ('OK')	text/html	etag:%2262985ab2-20f3%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html	D:/Documentos/Mis%20lugares%20web/AD03/web/html/index.html	(from )
22:39:21	153/153	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Sep%202023%2020:39:18%20GMT	https://ead.murciaeduca.es/robots.txt		(from )
22:39:21	10124/10124	---M--	200	added ('OK')	text/css	etag:%225e409181-278c%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/base.css	D:/Documentos/Mis%20lugares%20web/AD03/web/css/base.css	(from https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html)
22:39:22	21457/21457	---M--	200	added ('OK')	text/css	etag:%225f319534-53d1%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/content.css	D:/Documentos/Mis%20lugares%20web/AD03/web/css/content.css	(from https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html)
22:39:22	5563/5563	---M--	200	added ('OK')	text/css	etag:%225f319536-15bb%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/nav.css	D:/Documentos/Mis%20lugares%20web/AD03/web/css/nav.css	(from https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html)
22:39:22	318/318	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2257698fdc-13e%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/favicon.ico	D:/Documentos/Mis%20lugares%20web/AD03/web/ico/favicon.ico	(from https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html)
22:39:22	92596/92596	---M--	200	added ('OK')	application/x-javascript	etag:%2257837d9d-169b4%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/exe_jquery.js	D:/Documentos/Mis%20lugares%20web/AD03/web/js/exe_jquery.js	(from https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html)
22:39:23	679/679	---M--	200	added ('OK')	application/x-javascript	etag:%225e409182-2a7%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/common_i18n.js	D:/Documentos/Mis%20lugares%20web/AD03/web/js/common_i18n.js	(from https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html)
22:39:23	38682/38682	---M--	200	added ('OK')	application/x-javascript	etag:%225eb15efc-971a%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/common.js	D:/Documentos/Mis%20lugares%20web/AD03/web/js/common.js	(from https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html)
22:39:23	15737/15737	---M--	200	added ('OK')	text/html	etag:%2262985ab1-3d79%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/1_introduccin.html	D:/Documentos/Mis%20lugares%20web/AD03/web/html/1_introduccin.html	(from https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html)
22:39:23	13913/13913	---M--	200	added ('OK')	text/html	etag:%2262985ab0-3659%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/2_protocolos_de_acceso_a_bases_de_datos.html	D:/Documentos/Mis%20lugares%20web/AD03/web/html/2_protocolos_de_acceso_a_bases_de_datos.html	(from https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html)
22:39:24	10546/10546	---M--	200	added ('OK')	text/html	etag:%2262985ab0-2932%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/3_conectores_o_drivers.html	D:/Documentos/Mis%20lugares%20web/AD03/web/html/3_conectores_o_drivers.html	(from https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html)
22:39:24	10471/10471	---M--	200	added ('OK')	text/html	etag:%2262985ab3-28e7%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/4_arquitectura_jdbc.html	D:/Documentos/Mis%20lugares%20web/AD03/web/html/4_arquitectura_jdbc.html	(from https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html)
22:39:24	11798/11798	---M--	200	added ('OK')	text/html	etag:%2262985ab0-2e16%22	https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/41_conectores_tipo_1_y_tipo_2.html	D:/Documentos/Mis%20lugares%20web/AD03/web/html/41_conectores_tipo_1_y_tipo_2.html	(from https://ead.murciaeduca.es/pluginfile.php/1431852/mod_resource/content/6/AD03_Contenidos_Web/index.html)
