date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:48:06	8755/8755	---M--	200	added ('OK')	text/html	etag:%2262985c1a-2233%22	https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/index.html	D:/Documentos/Mis%20lugares%20web/SGE01/web/html/index.html	(from )
19:48:06	153/153	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Sep%202023%2017:48:03%20GMT	https://ead.murciaeduca.es/robots.txt		(from )
19:48:06	10118/10118	---M--	200	added ('OK')	text/css	etag:%225d8ddfe7-2786%22	https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/base.css	D:/Documentos/Mis%20lugares%20web/SGE01/web/css/base.css	(from https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/index.html)
19:48:07	21457/21457	---M--	200	added ('OK')	text/css	etag:%225f319534-53d1%22	https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/content.css	D:/Documentos/Mis%20lugares%20web/SGE01/web/css/content.css	(from https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/index.html)
19:48:07	5563/5563	---M--	200	added ('OK')	text/css	etag:%225f319536-15bb%22	https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/nav.css	D:/Documentos/Mis%20lugares%20web/SGE01/web/css/nav.css	(from https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/index.html)
19:48:07	318/318	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2257698fdc-13e%22	https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/favicon.ico	D:/Documentos/Mis%20lugares%20web/SGE01/web/ico/favicon.ico	(from https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/index.html)
19:48:07	92593/92593	---M--	200	added ('OK')	application/x-javascript	etag:%2257ebed77-169b1%22	https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/exe_jquery.js	D:/Documentos/Mis%20lugares%20web/SGE01/web/js/exe_jquery.js	(from https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/index.html)
19:48:07	678/678	---M--	200	added ('OK')	application/x-javascript	etag:%225d8ddfe7-2a6%22	https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/common_i18n.js	D:/Documentos/Mis%20lugares%20web/SGE01/web/js/common_i18n.js	(from https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/index.html)
19:48:08	37661/37661	---M--	200	added ('OK')	application/x-javascript	etag:%225d8ddfe5-931d%22	https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/common.js	D:/Documentos/Mis%20lugares%20web/SGE01/web/js/common.js	(from https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/index.html)
19:48:08	10338/10338	---M--	200	added ('OK')	text/html	etag:%2262985c1a-2862%22	https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/1_introduccin_a_la_gestin_empresarial.html	D:/Documentos/Mis%20lugares%20web/SGE01/web/html/1_introduccin_a_la_gestin_empresarial.html	(from https://ead.murciaeduca.es/pluginfile.php/1433002/mod_resource/content/1/index.html)
