date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:33:18	11193/11193	---M--	200	added ('OK')	text/html	etag:%2262985b8b-2bb9%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html	D:/Documentos/Mis%20lugares%20web/DI01/WEB/HTML/INDEX.HTM	(from )
00:33:18	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Sep%202023%2022:33:13%20GMT	https://ead.murciaeduca.es/robots.txt		(from )
00:33:18	10124/10124	---M--	200	added ('OK')	text/css	etag:%225e409181-278c%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/base.css	D:/Documentos/Mis%20lugares%20web/DI01/WEB/CSS/BASE.CSS	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:19	21457/21457	---M--	200	added ('OK')	text/css	etag:%225f319534-53d1%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/content.css	D:/Documentos/Mis%20lugares%20web/DI01/WEB/CSS/CONTENT.CSS	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:19	5563/5563	---M--	200	added ('OK')	text/css	etag:%225f319536-15bb%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/nav.css	D:/Documentos/Mis%20lugares%20web/DI01/WEB/CSS/NAV.CSS	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:19	318/318	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2257698fdc-13e%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/favicon.ico	D:/Documentos/Mis%20lugares%20web/DI01/WEB/ICO/FAVICON.ICO	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:19	92596/92596	---M--	200	added ('OK')	application/x-javascript	etag:%2257837d9d-169b4%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/exe_jquery.js	D:/Documentos/Mis%20lugares%20web/DI01/WEB/JS/EXE_JQUE.JS	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:20	679/679	---M--	200	added ('OK')	application/x-javascript	etag:%225e409182-2a7%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/common_i18n.js	D:/Documentos/Mis%20lugares%20web/DI01/WEB/JS/COMMON_I.JS	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:20	38682/38682	---M--	200	added ('OK')	application/x-javascript	etag:%225eb15efc-971a%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/common.js	D:/Documentos/Mis%20lugares%20web/DI01/WEB/JS/COMMON.JS	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:20	14452/14452	---M--	200	added ('OK')	text/html	etag:%2262985b8f-3874%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/1_elaboracin_de_interfaces_de_usuario.html	D:/Documentos/Mis%20lugares%20web/DI01/WEB/HTML/1_ELABOR.HTM	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:20	10259/10259	---M--	200	added ('OK')	text/html	etag:%2262985b8f-2813%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/2_componentes.html	D:/Documentos/Mis%20lugares%20web/DI01/WEB/HTML/2_COMPON.HTM	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:21	14449/14449	---M--	200	added ('OK')	text/html	etag:%2262985b8f-3871%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/21_bibliotecas_de_componentes.html	D:/Documentos/Mis%20lugares%20web/DI01/WEB/HTML/21_BIBLI.HTM	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:21	16005/16005	---M--	200	added ('OK')	text/html	etag:%2262985b8f-3e85%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/3_herramientas_para_la_elaboracin_de_interfaces.html	D:/Documentos/Mis%20lugares%20web/DI01/WEB/HTML/3_HERRAM.HTM	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:21	14037/14037	---M--	200	added ('OK')	text/html	etag:%2262985b8f-36d5%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/31_netbeans.html	D:/Documentos/Mis%20lugares%20web/DI01/WEB/HTML/31_NETBE.HTM	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:21	13270/13270	---M--	200	added ('OK')	text/html	etag:%2262985b8e-33d6%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/4_contenedores.html	D:/Documentos/Mis%20lugares%20web/DI01/WEB/HTML/4_CONTEN.HTM	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:22	9827/9827	---M--	200	added ('OK')	text/html	etag:%2262985b8f-2663%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/41_contenedores_secundarios.html	D:/Documentos/Mis%20lugares%20web/DI01/WEB/HTML/41_CONTE.HTM	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:22	9831/9831	---M--	200	added ('OK')	text/html	etag:%2262985b8e-2667%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/5_componentes_de_la_interfaz.html	D:/Documentos/Mis%20lugares%20web/DI01/WEB/HTML/5_COMPON.HTM	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
00:33:22	13561/13561	---M--	200	added ('OK')	text/html	etag:%2262985b8e-34f9%22	https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/51_aadir_y_eliminar_componentes_de_la_interfaz.html	D:/Documentos/Mis%20lugares%20web/DI01/WEB/HTML/51_AADIR.HTM	(from https://ead.murciaeduca.es/pluginfile.php/1432045/mod_resource/content/2/index.html)
