date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:32	8526/8526	---M--	200	added ('OK')	text/html	etag:%2262f4acca-214e%22	https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/index.html	D:/Documentos/Mis%20lugares%20web/PMDM02/EAD_MUR/PLUGINFI_PHP/1432373/MOD_RESO/CONTENT/1/DAM_PMDM/INDEX.HTM	(from )
12:36:33	153/153	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Sep%202023%2010:36:27%20GMT	https://ead.murciaeduca.es/robots.txt		(from )
12:36:33	10627/10627	---M--	200	added ('OK')	text/css	etag:%22614450fc-2983%22	https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/base.css	D:/Documentos/Mis%20lugares%20web/PMDM02/EAD_MUR/PLUGINFI_PHP/1432373/MOD_RESO/CONTENT/1/DAM_PMDM/BASE.CSS	(from https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/index.html)
12:36:34	21457/21457	---M--	200	added ('OK')	text/css	etag:%225f319534-53d1%22	https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/content.css	D:/Documentos/Mis%20lugares%20web/PMDM02/EAD_MUR/PLUGINFI_PHP/1432373/MOD_RESO/CONTENT/1/DAM_PMDM/CONTENT.CSS	(from https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/index.html)
12:36:35	5563/5563	---M--	200	added ('OK')	text/css	etag:%225f319536-15bb%22	https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/nav.css	D:/Documentos/Mis%20lugares%20web/PMDM02/EAD_MUR/PLUGINFI_PHP/1432373/MOD_RESO/CONTENT/1/DAM_PMDM/NAV.CSS	(from https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/index.html)
12:36:35	318/318	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2257698fdc-13e%22	https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/favicon.ico	D:/Documentos/Mis%20lugares%20web/PMDM02/EAD_MUR/PLUGINFI_PHP/1432373/MOD_RESO/CONTENT/1/DAM_PMDM/FAVICON.ICO	(from https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/index.html)
12:36:36	92596/92596	---M--	200	added ('OK')	application/x-javascript	etag:%2257837d9d-169b4%22	https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/exe_jquery.js	D:/Documentos/Mis%20lugares%20web/PMDM02/EAD_MUR/PLUGINFI_PHP/1432373/MOD_RESO/CONTENT/1/DAM_PMDM/EXE_JQUE.JS	(from https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/index.html)
12:36:37	679/679	---M--	200	added ('OK')	application/x-javascript	etag:%225e409182-2a7%22	https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/common_i18n.js	D:/Documentos/Mis%20lugares%20web/PMDM02/EAD_MUR/PLUGINFI_PHP/1432373/MOD_RESO/CONTENT/1/DAM_PMDM/COMMON_I.JS	(from https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/index.html)
12:36:37	38682/38682	---M--	200	added ('OK')	application/x-javascript	etag:%225ffdd9cb-971a%22	https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/common.js	D:/Documentos/Mis%20lugares%20web/PMDM02/EAD_MUR/PLUGINFI_PHP/1432373/MOD_RESO/CONTENT/1/DAM_PMDM/COMMON.JS	(from https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/index.html)
12:36:39	14758/14758	---M--	200	added ('OK')	text/html	etag:%2262f4accb-39a6%22	https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/1_mdulos_para_el_desarrollo_de_aplicaciones_instalacin_de_android_studio.html	D:/Documentos/Mis%20lugares%20web/PMDM02/EAD_MUR/PLUGINFI_PHP/1432373/MOD_RESO/CONTENT/1/DAM_PMDM/1_MDULOS.HTM	(from https://ead.murciaeduca.es/pluginfile.php/1432373/mod_resource/content/1/DAM_PMDM02_Contenidos/index.html)
