date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:25:13	31185/31185	URF---	200	added ('OK%20(cached)')	image/jpeg		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/SGE05_CONT_R08_Guido_van_Rossum.jpg	D:/Documentos/Mis%20lugares%20web/SGE05/web/jpg/sge05_cont_r08_guido_van_rossum.jpg	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/31__caractersticas_y_sintaxis_del_lenguaje.html)
17:25:13	536/536	---M--	200	added ('OK')	image/png	etag:%2257628a33-218%22	https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/bullet.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/bullet.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:25:13	37433/37433	URF---	200	added ('OK%20(cached)')	image/jpeg		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/SGE05_CONT_R10_Lista.jpg	D:/Documentos/Mis%20lugares%20web/SGE05/web/jpg/sge05_cont_r10_lista.jpg	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/33__estructuras_de_programacin_colecciones.html)
17:25:13	512/512	---M--	200	added ('OK')	image/png	etag:%2257628a32-200%22	https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/nivel1.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/nivel1.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:25:13	492/492	---M--	200	added ('OK')	image/png	etag:%2257628a31-1ec%22	https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/nivel2.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/nivel2.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:25:14	425/425	---M--	200	added ('OK')	image/png	etag:%2257628a31-1a9%22	https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/nivel3.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/nivel3.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:25:14	617/617	---M--	200	added ('OK')	image/png	etag:%2257628a31-269%22	https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/nivel4.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/nivel4.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:25:14	448/448	---M--	200	added ('OK')	image/png	etag:%2257628a31-1c0%22	https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/nivel5.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/nivel5.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:25:14	281/281	---M--	200	added ('OK')	image/png	etag:%2257628a31-119%22	https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/nivel6.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/nivel6.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:25:15	33894/33894	URF---	200	added ('OK%20(cached)')	image/jpeg		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/SGE05_CONT_R11_Cafe.jpg	D:/Documentos/Mis%20lugares%20web/SGE05/web/jpg/sge05_cont_r11_cafe.jpg	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/34__sentencias_del_lenguaje.html)
17:25:15	18707/18707	URF---	200	added ('OK%20(cached)')	image/jpeg		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/SGE05_CONT_R12_Funcion.jpg	D:/Documentos/Mis%20lugares%20web/SGE05/web/jpg/sge05_cont_r12_funcion.jpg	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/35__llamadas_a_funciones.html)
