date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:42:12	6880/6880	---M--	200	added ('OK')	text/html	etag:%2262985beb-1ae0%22	https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/index.html	D:/Documentos/Mis%20lugares%20web/PSP03/WEB/HTML/INDEX.HTM	(from )
11:42:13	153/153	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Nov%202023%2010:42:10%20GMT	https://ead.murciaeduca.es/robots.txt		(from )
11:42:13	10124/10124	---M--	200	added ('OK')	text/css	etag:%225e409181-278c%22	https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/base.css	D:/Documentos/Mis%20lugares%20web/PSP03/WEB/CSS/BASE.CSS	(from https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/index.html)
11:42:13	21457/21457	---M--	200	added ('OK')	text/css	etag:%225f319534-53d1%22	https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/content.css	D:/Documentos/Mis%20lugares%20web/PSP03/WEB/CSS/CONTENT.CSS	(from https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/index.html)
11:42:13	5563/5563	---M--	200	added ('OK')	text/css	etag:%225f319536-15bb%22	https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/nav.css	D:/Documentos/Mis%20lugares%20web/PSP03/WEB/CSS/NAV.CSS	(from https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/index.html)
11:42:14	318/318	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2257698fdc-13e%22	https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/favicon.ico	D:/Documentos/Mis%20lugares%20web/PSP03/WEB/ICO/FAVICON.ICO	(from https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/index.html)
11:42:14	92596/92596	---M--	200	added ('OK')	application/x-javascript	etag:%2257837d9d-169b4%22	https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/exe_jquery.js	D:/Documentos/Mis%20lugares%20web/PSP03/WEB/JS/EXE_JQUE.JS	(from https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/index.html)
11:42:14	679/679	---M--	200	added ('OK')	application/x-javascript	etag:%225e409182-2a7%22	https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/common_i18n.js	D:/Documentos/Mis%20lugares%20web/PSP03/WEB/JS/COMMON_I.JS	(from https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/index.html)
11:42:14	38682/38682	---M--	200	added ('OK')	application/x-javascript	etag:%225eb15efc-971a%22	https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/common.js	D:/Documentos/Mis%20lugares%20web/PSP03/WEB/JS/COMMON.JS	(from https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/index.html)
11:42:15	7362/7362	---M--	200	added ('OK')	text/html	etag:%2262985bed-1cc2%22	https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/1_conceptos_bsicos.html	D:/Documentos/Mis%20lugares%20web/PSP03/WEB/HTML/1_CONCEP.HTM	(from https://ead.murciaeduca.es/pluginfile.php/1432811/mod_resource/content/5/PSP03_Contenidos_Web/index.html)
